H0,17617.5
H0,45018.0
H0,51096.0
H0,2454.5
H0,27676.5
H0,16145.5
H0,1469.5
H0,458.0
H0,3515.5
H0,1928.5
H0,7489.0
H0,2633.5
H0,514.0
H0,2038.5
H0,235.5
H0,3373.5
H0,6259.0
H0,5848.0
H0,18774.5
H0,88119.0
H0,110.5
H0,19588.5
H0,7886.0
H0,9222.0
H0,2840.5
H0,1095.0
H0,9015.5
H0,124.5
H0,2119.5
H0,26740.0
H0,453.0
H0,2748.5
H0,1866.5
H0,524.0
H0,3508.5
H0,10430.5
H0,12012.5
H0,695.0
H0,9168.0
H0,21978.0
H0,8025.0
H0,466.0
H0,104.5
H0,1291.5
H0,4188.0
H0,64423.5
H0,2478.5
H0,975.0
H0,1828.5
H0,66238.5
H0,1889.0
H0,2368.0
H0,933.5
H0,2300.0
H0,2065.5
H0,3441.0
H0,177.5
H0,15958.0
H0,31330.0
H0,4219.5
H0,5828.0
H0,8769.5
H0,2975.5
H0,535.0
H0,714.5
H0,4811.0
H0,2423.5
H0,906.0
H0,4485.5
H0,950.0
H0,2898.5
H0,576.0
H0,5238.0
H0,1003.5
H0,1169.0
H0,4824.0
H0,999.0
H0,1560.0
H0,615.5
H0,778.0
H0,2440.5
H0,4503.0
H0,4516.0
H0,700.5
H0,1087.5
H0,20813.0
H0,578.0
H0,2443.5
H0,5315.0
H0,1208.0
H0,987.0
H0,2010.5
H0,929.0
H0,27867.5
H0,931.0
H0,1867.5
H0,95.0
H0,3929.5
H0,814.5
H0,9492.0
H0,85995.0
H0,1252.5
H0,178.5
H0,1521.5
H0,654.5
H0,1787.0
H0,1646.0
H0,7099.0
H0,853.5
H0,887.0
H0,2325.0
H0,1077.0
H0,11653.5
H0,489.5
H0,144.0
H0,699.5
H0,7868.0
H0,309.0
H0,385.5
H0,3001.0
H0,871.0
H0,675.5
H0,12612.5
H0,7881.5
H0,940.5
H0,1479.5
H0,15781.0
H0,1285.5
H0,22612.0
H0,1545.0
H0,845.0
H0,11107.0
H0,803.5
H0,762.0
H0,14956.0
H0,2167.5
H0,1683.5
H0,5993.0
H0,167.0
H0,525.0
H0,629.5
H0,150.0
H0,1881.0
H0,1133.5
H0,878.0
H0,52644.0
H0,3601.5
H0,916.5
H0,154.0
H0,335.0
H0,383.5
H0,19841.0
H0,6058.0
H0,2937.5
H0,921.5
H0,8116.5
H0,602.5
H0,21114.0
H0,503.0
H0,78833.0
H0,1374.5
H0,23012.5
H0,51592.0
H0,95729.0
H0,373.0
H0,939.5
H0,1350.0
H0,2032.5
H0,1006.5
H0,2454.0
H0,22161.0
H0,1046.0
H0,470.5
H0,7818.0
H0,90732.5
H0,737.0
H0,746.0
H0,220.5
H0,35750.0
H0,2995.0
H0,584.0
H0,2755.0
H0,593.5
H0,20491.0
H0,1752.0
H0,9410.0
H0,809.0
H5,451.0
H5,260.0
H5,578.5
H5,67.5
H5,574.5
H5,120.5
H5,1133.5
H5,100.0
H5,103.0
H5,490.0
H5,182.5
H5,170.0
H5,334.0
H5,140.5
H5,87.0
H5,129.5
H5,87.5
H5,407.5
H5,908.0
H5,60.5
H5,49.5
H5,116.5
H5,760.0
H5,141.0
H5,234.5
H5,278.0
H5,407.0
H5,86.0
H5,2799.5
H5,92.0
H5,118.0
H5,442.0
H5,200.5
H5,172.5
H5,54.0
H5,156.0
H5,33113.0
H5,107.0
H5,110.0
H5,97.0
H5,115.0
H5,1063.0
H5,630.0
H5,256.0
H5,216.5
H5,1264.5
H5,122.0
H5,2059.0
H5,2510.5
H5,2749.0
H5,248.5
H5,2031.5
H5,65.5
H5,94.0
H5,92.5
H5,4214.5
H5,1591.5
H5,113.5
H5,95.0
H5,356.0
H5,451.5
H5,107213.5
H5,119.0
H5,89.0
H5,1485.5
H5,788.5
H5,374.0
H5,2677.5
H5,617.5
H5,996.5
H5,179.5
H5,195.5
H5,283.0
H5,199.5
H5,253.5
H5,109.5
H5,774.5
H5,390.5
H5,183.0
H5,4557.0
H5,2059.0
H5,263.5
H5,162.0
H5,169.0
H5,3178.5
H5,76.0
H5,245.5
H5,311.5
H5,319.5
H5,120.5
H5,423.0
H5,139.5
H5,712.5
H5,360.5
H5,1417.5
H5,138.0
H5,32.0
H5,140.5
H5,134.0
H5,63.5
H5,203.0
H5,339.5
H5,379.0
H5,278.5
H5,347.5
H5,1162.0
H5,206.0
H5,79.0
H5,395.0
H5,69.0
H5,51.0
H5,93.0
H5,410.5
H5,200.5
H5,251.5
H5,375.0
H5,61.0
H5,50.0
H5,95.5
H5,2223.0
H5,442.0
H5,171.0
H5,215.5
H5,350.0
H5,1388.5
H5,3389.5
H5,1848.5
H5,789.5
H5,343.5
H5,260.5
H5,119.0
H5,3098.0
H5,45.0
H5,48.5
H5,1999.5
H5,202.0
H5,213.0
H5,285.0
H5,185.0
H5,17794.5
H5,75.5
H5,37.0
H5,73.0
H5,41.5
H5,42.5
H5,358.5
H5,246.5
H5,12692.5
H5,287.5
H5,5176.5
H5,727.5
H5,192.5
H5,419.5
H5,492.0
H5,72.0
H5,228.0
H5,256.0
H5,63.5
H5,106.5
H5,478.5
H5,49.5
H5,167.0
H5,653.5
H5,41.5
H5,693.0
H5,645.5
H5,276.5
H5,57.5
H5,119.0
H5,86.0
H5,1382.5
H5,61.5
H5,323.0
H5,6660.5
H5,6961.5
H5,151.0
H5,435.5
H5,96.0
H5,136.0
H5,87.0
H5,364.5
H5,448.5
H5,74.0
H5,139.0
H5,399.5
H5,75.5
H5,99.5
H5,32.0
H5,707.5
H5,180.0
H5,2655.5
H5,197.0
H5,1045.5
H5,216.0
H5,409.0
H5,281.5
H5,95.5
H5,84.0
H5,109.5
H5,71.0
H5,64.0
H5,191.0
H5,63.5
H5,15814.0
H5,14967.5
H5,1724.0
H5,232.5
H5,425.0
H5,548.5
H5,2741.5
H5,137.0
H5,110.5
H5,949.0
H5,138.0
H5,9087.5
H5,476.5
H5,1020.0
H5,76.5
H5,114.0
H5,74.0
H5,739.5
H5,1309.5
H5,14.0
H5,1342.5
H5,1483.5
H5,385.0
H5,403.5
H5,65.5
H5,601.5
H5,114.5
H5,48.5
H5,382.5
H5,209.0
H5,311.5
H5,194.0
H5,337.5
H5,177.0
H5,277.0
H5,5.0
H5,5649.0
H5,92.0
H5,95.0
H5,100.0
H5,155.0
H5,84.5
H5,136.0
H5,131.5
H5,81.5
H5,25832.0
H5,1020.0
H5,7495.0
H5,14958.5
H5,728.5
H5,141.0
H5,39.5
H5,302.0
H5,306.5
H5,41.0
H5,107.0
H5,48.5
H5,60667.5
H5,70.5
H5,47.5
H5,1075.0
H5,101.0
H5,113.5
H5,50.5
H5,190.0
H5,43.5
H5,50.0
H5,59.5
H5,40.0
H5,505.5
H5,545.5
H5,1838.0
H5,559.0
H5,493.0
H5,62.5
H5,259.5
H5,267.0
H5,355.0
H5,137.0
H5,1940.0
H5,681.0
H5,887.5
H5,209.5
H5,194.5
H5,216.5
H5,377.0
H5,646.5
H5,2127.5
H5,70.0
H5,214.5
H5,484.5
H5,278.0
H5,0
H5,85.5
H5,157.5
H5,75.0
H5,505.5
H5,628.5
H5,140.0
H5,126.5
H5,45.0
H5,3689.0
H5,1344.0
H5,399.5
H5,411.5
H5,294.5
H5,316.0
H5,101.5
H5,396.5
H5,56.5
H5,194.5
H5,359.5
H6,73.5
H6,46.0
H6,46.5
H6,63.5
H6,44.5
H6,42.5
H6,31.5
H6,26.5
H6,112.5
H6,48.0
H6,55.5
H6,73.5
H6,98.0
H6,41.0
H6,30.0
H6,45.0
H6,43.5
H6,665.0
H6,142.5
H6,179.0
H6,64.5
H6,65.0
H6,39.5
H6,47.5
H6,38.5
H6,66.0
H6,48.0
H6,86.0
H6,98.5
H6,48.0
H6,124.5
H6,58.5
H6,67.5
H6,107.0
H6,74.5
H6,182.5
H6,127.0
H6,75.5
H6,78.0
H6,4312.0
H6,7669.0
H6,215.5
H6,70.5
H6,213.5
H6,148.0
H6,58.5
H6,54.5
H6,7203.0
H6,198.0
H6,542.0
H6,60.5
H6,3607.0
H6,2273.0
H6,432.5
H6,571.0
H6,638.5
H6,83.0
H6,12566.0
H6,3971.5
H6,2721.5
H6,128.0
H6,251.0
H6,59.5
H6,4798.5
H6,1600.5
H6,378.5
H6,43.5
H6,53.0
H6,32.5
H6,69.5
H6,319.5
H6,47.5
H6,28.5
H6,207.5
H6,139.0
H6,790.0
H6,63.5
H6,95.5
H6,38.5
H6,208.5
H6,152.5
H6,126.5
H6,266.5
H6,100.0
H6,180.0
H6,85.5
H6,92.5
H6,67.5
H6,66.0
H6,275.0
H6,117.5
H6,66.0
H6,69.5
H6,74.0
H6,124.5
H6,82.5
H6,42.5
H6,265.0
H6,133.5
H6,57.0
H6,129.0
H6,82.5
H6,113.5
H6,119.0
H6,57.5
H6,85.5
H6,275.0
H6,56.5
H6,2631.0
H6,109.0
H6,65.0
H6,54260.0
H6,583.5
H6,829.5
H6,326.5
H6,1115.5
H6,1387.0
H6,1648.5
H6,228.5
H6,497.5
H6,665.5
H6,229.5
H6,225.0
H6,375.0
H6,107.5
H6,1072.5
H6,2853.5
H6,273.0
H6,387.0
H6,108.5
H6,59.5
H6,224.0
H6,191.5
H6,116.0
H6,54.0
H6,63.0
H6,86.5
H6,88.0
H6,96.5
H6,11979.5
H6,334.0
H6,149.5
H6,210.5
H6,173.0
H6,258.5
H6,431.5
H6,85.5
H6,294.5
H6,49.5
H6,53.5
H6,271.0
H6,75.0
H6,220.5
H6,188.5
H6,61.0
H6,831.0
H6,76.5
H6,44.0
H6,201.0
H6,174.5
H6,96.5
H6,78.0
H6,62.0
H6,41.5
H6,29.0
H6,185.0
H6,135.5
H6,317.0
H6,1703.0
H6,150.5
H6,987.0
H6,117.0
H6,1372.0
H6,433.0
H6,80.0
H6,73.5
H6,47.0
H6,256.5
H6,115.0
H6,135.0
H6,212.5
H6,5000.5
H6,1109.0
H6,69.0
H6,528.0
H6,3329.5
H6,193.5
H6,206.5
H6,380.0
H6,2342.5
H6,1505.5
H6,177.0
H6,84.0
H6,159.5
H6,191.5
H6,123.0
H6,897.5
H6,355.5
H6,418.0
H6,101.5
H6,98.5
H6,119.0
H6,181.0
H6,114.0
H6,175.0
H6,50.5
H6,122.5
H6,78.0
H6,42.0
H6,13.5
H6,2881.5
H6,149.0
H6,184.0
H6,267.0
H6,2968.5
H6,1892.5
H6,259.5
H6,169.0
H6,105.5
H6,144.0
H6,124.0
H6,39.5
H6,45.5
H6,47.5
H6,101.0
H6,89.5
H6,116.5
H6,111.0
H6,0
H6,0
H6,40.5
H6,34.5
H6,273.0
H6,80.0
H6,36.5
H6,44.5
H6,152.0
H6,58.0
H6,42.0
H6,86.0
H6,442.0
H6,54.5
H6,51.0
H6,84.0
H6,1324.0
H6,64.5
H6,74.0
H6,65.0
H6,159.5
H6,136.5
H6,78.5
H6,84.5
H6,239.0
H6,36.5
H6,71.5
H6,83.5
H6,62.0
H6,57.5
H6,37.0
H6,14.5
H6,49.5
H6,40.5
H6,276.0
H6,32.0
H6,31.5
H6,184.0
H6,102.0
H6,63.5
H6,151.0
H6,65.5
H6,34.0
H6,28.0
H6,35.0
H6,38.5
H6,136.0
H6,44.0
H6,51.0
H6,47.5
H6,11.5
H6,15.0
H6,26.5
H6,66.5
H6,66.0
H6,162.5
H6,57.5
H6,18.0
H8,75.5
H8,42.0
H8,35.0
H8,31.5
H8,25.5
H8,76.0
H8,70.0
H8,42.0
H8,258.0
H8,81.5
H8,152.0
H8,90.5
H8,59.0
H8,323.0
H8,57.5
H8,158.0
H8,131.5
H8,194.0
H8,217.5
H8,75.0
H8,34.0
H8,43.0
H8,96.0
H8,93.5
H8,906.0
H8,90.5
H8,159.5
H8,109.0
H8,307.0
H8,136.0
H8,47.5
H8,43.5
H8,47.0
H8,55.0
H8,56.0
H8,225.5
H8,46.0
H8,73.5
H8,64.5
H8,150.5
H8,296.5
H8,35.5
H8,42.5
H8,48.0
H8,337.0
H8,32.5
H8,144.5
H8,48.5
H8,81.0
H8,53.5
H8,35.5
H8,66.0
H8,42.0
H8,89.0
H8,362.0
H8,59.5
H8,6421.5
H8,147.0
H8,142.5
H8,146.5
H8,50.5
H8,48.5
H8,59.0
H8,56.0
H8,57.0
H8,44.0
H8,33.0
H8,97.0
H8,308.0
H8,107.0
H8,135.5
H8,176.5
H8,52.5
H8,48.0
H8,51.5
H8,60.0
H8,179.0
H8,81.5
H8,119.0
H8,44.0
H8,294.5
H8,70.0
H8,88.5
H8,102.0
H8,51.5
H8,36.0
H8,125.5
H8,47.0
H8,167.0
H8,58.5
H8,161.0
H8,114.0
H8,44.5
H8,0
H8,238.0
H8,36.0
H8,455.5
H8,209.0
H8,122.0
H8,38.5
H8,78.0
H8,132.0
H8,39.5
H8,57.5
H8,108.0
H8,81.0
H8,218.0
H8,36.0
H8,116.5
H8,159.0
H8,131.0
H8,69.0
H8,87.5
H8,892.5
H8,85.0
H8,39.5
H8,690.0
H8,71.5
H8,54.5
H8,70.5
H8,48.5
H8,216.0
H8,31.5
H8,53.0
H8,84.5
H8,158.5
H8,74.0
H8,123.0
H8,129.0
H8,98.0
H8,40.5
H8,75.5
H8,458.0
H8,52.0
H8,106.0
H8,106.0
H8,64.5
H8,142.5
H8,194.0
H8,135.5
H8,116.5
H8,80.0
H8,394.5
H8,175.5
H8,98.0
H8,302.0
H8,82.5
H8,70.0
H8,937.0
H8,6569.0
H8,2523.5
H8,688.5
H8,84.5
H8,205.0
H8,97.5
H8,62.5
H8,55.0
H8,395.5
H8,83.0
H8,138.5
H8,73.0
H8,50.0
H8,108.0
H8,63.0
H8,41.0
H8,37.5
H8,314.0
H8,454.0
H8,103.5
H8,283.5
H8,73.5
H8,5059.5
H8,906.0
H8,239.0
H8,146.5
H8,314.5
H8,1061.0
H8,96.5
H8,127.5
H8,66.0
H8,162.5
H8,96.5
H8,62.0
H8,49.5
H8,59.5
H8,860.0
H8,466.5
H8,59.5
H8,29.5
H8,27.5
H8,340.0
H8,164.5
H8,6519.5
H8,93.0
H8,296.5
H8,104.0
H8,76.5
H8,112.5
H8,54.5
H8,890.5
H8,147.5
H8,48.0
H8,147.0
H8,256.0
H8,147.0
H8,84.5
H8,121.5
H8,248.5
H8,103.5
H8,44.0
H8,135.0
H8,53.0
H8,1192.0
H8,796.0
H8,57.5
H8,44.5
H8,99.5
H8,395.5
H8,82.0
H9,2436.0
H9,221.5
H9,256.0
H9,1328.5
H9,149.0
H9,446.0
H9,417.0
H9,611.5
H9,126.0
H9,127.0
H9,174.0
H9,115.0
H9,73.5
H9,128.0
H9,348.5
H9,23.5
H9,130.5
H9,101.0
H9,184.5
H9,218.0
H9,72.0
H9,98.0
H9,80.0
H9,115.5
H9,179.5
H9,62.5
H9,61.5
H9,56.5
H9,332.0
H9,72.5
H9,105.5
H9,345.0
H9,44.5
H9,129.5
H9,51.0
H9,47.0
H9,98.5
H9,600.5
H9,1133.0
H9,764.5
H9,506.0
H9,106.0
H9,549.5
H9,522.5
H9,861.5
H9,140.0
H9,126.5
H9,135.5
H9,101.5
H9,107.0
H9,87.0
H9,322.0
H9,100.5
H9,157.5
H9,219.5
H9,106.5
H9,306.5
H9,161.5
H9,39.0
H9,65.5
H9,174.0
H9,1425.5
H9,83.5
H9,90.5
H9,66.0
H9,1302.5
H9,1421.5
H9,162.5
H9,2202.5
H9,135.0
H9,139.0
H9,125.5
H9,576.0
H9,87.5
H9,201.0
H9,141.0
H9,64.0
H9,128.0
H9,0
H9,83.5
H9,115.5
H9,0
H9,190.5
H9,116.0
H9,4059.0
H9,908.0
H9,861.0
H9,316.0
H9,985.5
H9,116.0
H9,79.5
H9,80.5
H9,70.0
H9,57.0
H9,328.5
H9,37.0
H9,96.5
H9,154.0
H9,90.0
H9,109.5
H9,0
H9,66.0
H9,89.0
H9,184.0
H9,155.0
H9,177.0
H9,242.5
H9,81.5
H9,0
H9,14.0
H9,556.5
H9,689.0
H9,520.0
H9,497.0
H9,76.0
H9,226.5
H9,92.5
H9,127.0
H9,86.0
H9,99.5
H9,119.0
H9,1124.5
H9,137.5
H9,0
H9,133.0
H9,138.5
H9,1226.5
H9,2044.0
H9,208.5
H9,122.0
H9,145.5
H9,693.0
H9,300.5
H9,2836.0
H9,767.0
H9,68.0
H9,910.0
H9,95.5
H9,105.0
H9,71.5
H9,85.5
H9,219.0
H9,274.0
H9,137.5
H9,78.5
H9,38.0
H9,276.0
H9,192.5
H9,212.5
H9,140.5
H9,1012.5
H9,174.5
H9,3956.0
H9,183.0
H9,91.5
H9,240.0
H9,104.5
H9,159.0
H9,392.5
H9,116.0
H9,248.0
H9,92.0
H9,192.0
H9,131.5
H9,70.5
H9,437.0
H9,680.0
H9,159.0
H9,369.0
H9,119.0
H9,0
H9,41.5
H9,1486.0
H9,1189.5
H9,65.0
H9,166.0
H9,160.0
H9,491.0
H9,85.5
H9,137.5
H9,109.0
H9,144.0
H9,454.5
H9,63.0
H9,1017.0
H9,112.0
H9,94.5
H9,80.5
H9,99.5
H9,93.0
H9,889.0
H9,102.5
H9,413.0
H9,111.0
H9,93.5
H9,235.5
H9,161.0
H9,33.5
H9,187.5
H9,85.0
H9,80.5
H9,98.0
H9,99.5
H9,88.0
H9,118.5
H9,60.5
H9,141.0
H9,68.5
H9,79.5
H9,30.0
H9,53.0
H9,87.5
H9,263.5
H9,284.0
H9,813.0
H9,387.5
H9,885.0
H9,210.5
H9,152.5
H9,56.5
H9,161.0
H9,141.5
H9,190.0
H9,178.5
J0,283.5
J0,3287.5
J0,474.5
J0,210.0
J0,281.0
J0,2268.5
J0,139.5
J0,228.5
J0,663.0
J0,567.5
J0,720.5
J0,419.0
J0,319.5
J0,249.5
J0,356.5
J0,192.5
J0,217.0
J0,1220.0
J0,1832.5
J0,174.5
J0,558.0
J0,523.0
J0,499.0
J0,241.5
J0,221.5
J0,399.5
J0,429.0
J0,6671.5
J0,1055.5
J0,1888.5
J0,3554.0
J0,979.0
J0,351.0
J0,270.5
J0,2949.5
J0,580.0
J0,1059.0
J0,927.0
J0,417.0
J0,505.5
J1,350.5
J1,310.0
J1,2909.0
J1,740.0
J1,3379.5
J1,1200.0
J1,349.5
J1,461.0
J1,536.5
J1,710.0
J1,1857.5
J1,612.5
J1,487.0
J1,558.0
J1,522.5
J1,1095.0
J1,1756.0
J1,953.0
J1,3510.5
J1,455.5
J1,899.0
J1,1622.5
J3,1895.0
J3,4722.0
J3,2159.0
J3,152.5
J3,1173.0
J3,4237.5
J3,1603.5
J3,1631.5
J3,4083.0
J3,202.0
J3,1410.5
J3,400.0
J3,7951.5
J3,458.5
J3,995.5
J3,173.5
J3,4237.0
J3,362.0
J3,401.5
J3,662.5
J3,1488.5
J3,25111.5
J3,3571.0
J3,313.5
J3,661.5
J3,363.5
J3,423.5
J3,2063.5
J3,727.0
J3,1120.5
J3,535.0
J3,3845.0
J3,3673.5
J3,394.5
J3,2219.0
J3,1924.5
J3,998.0
J3,840.5
J3,2118.5
J3,1322.0
J3,3095.5
J3,732.0
J3,396.5
J3,257.0
J3,926.0
J3,5219.5
J3,4063.5
J3,4809.0
J3,1312.5
J3,42574.0
J3,24241.5
J4,1933.5
J4,1480.5
J4,375.5
J4,586.0
J4,762.5
J4,312.0
J4,156.5
J4,506.0
J4,4200.5
J4,4377.5
J4,103.0
J4,1606.5
J4,497.5
J4,1356.0
J4,765.5
J4,1301.0
J4,3505.5
J4,1037.5
J4,999.0
J4,477.5
J4,1804.5
J4,3983.5
J4,498.0
J4,2395.5
J4,377.0
J4,2658.0
J4,12057.0
J4,425.0
J4,465.5
J4,483.5
J4,13419.0
J4,6946.5
J4,686.5
J4,691.5
J4,3060.0
J4,1635.5
J4,2179.0
J4,1021.5
J4,1913.0
J7,81.0
J7,87.5
J7,85.5
J7,147.5
J7,150.5
J7,97.5
J7,178.0
J7,144.0
J7,30.5
J7,224.0
J7,70.5
J7,18.0
J7,38.5
J7,51.0
J7,78.0
J7,96.5
J7,106.5
J7,1142.0
J7,2756.0
J7,54.0
J7,65.0
J7,125.0
J7,74.5
J7,1282.0
J7,403.5
J7,133.0
J7,99.5
J7,37.5
J7,42.0
J7,63.5
J7,1117.0
J7,482.5
J7,65.5
J7,323.5
J7,75.0
J7,74.5
J7,59.5
J7,43.5
J7,98.0
J7,104.5
J7,58.0
J7,37.0
J7,28.0
J7,98.0
J7,60.5
J7,168.5
J7,40.0
J7,57.0
J7,48.0
J7,36.5
J7,116.5
J7,778.0
J7,86.5
J7,30.0
J7,37.5
J7,42.5
J7,135.0
J7,32.5
J7,56.5
J7,3620.5
J7,205.5
J7,149.5
J7,128.5
J7,526.5
J7,48.0
J7,64.5
J7,63.5
J7,244.0
J7,123.0
J7,115.5
J7,41.0
J7,64.5
J7,52.5
J7,42.5
J7,147.5
J7,49.5
J7,93.5
J7,45.0
J7,165.0
J7,91.5
J7,247.5
J7,72.5
J7,161.0
J7,87.0
J7,81.0
J7,112.5
J7,144.0
J7,39.5
J7,69.5
J7,76.5
J7,85.5
J7,526.0
J7,193.0
J7,71.0
J7,64.0
J7,50.0
J7,4866.0
J7,97.5
J7,72.0
J7,347.0
J7,675.0
J7,320.5
J7,1655.5
J7,2872.0
J7,4325.0
J7,280.0
J7,710.5
J7,74.5
J7,100.0
J7,123.5
J7,50.5
J7,32.0
J7,37.5
J7,54.5
J7,116.5
J7,186.0
J7,43.0
J7,30.0
J7,107.5
J7,537.0
J7,99.0
J7,55.0
J7,93.5
J7,35.5
J7,71.0
J7,112.5
J7,85.5
J7,103.0
J7,59.5
J7,37.5
J7,109.0
J7,110.0
J7,166.5
J7,284.0
J7,50.0
J7,84.0
J7,113.0
J7,62.5
J7,96.5
J7,30.5
J7,151.5
J7,39.0
J7,34.5
J7,15.0
J7,67.0
J7,861.0
J7,183.5
J7,42.0
J7,30.5
J7,49.0
J7,99.0
J7,77.0
J7,144.0
J7,180.0
J7,65.0
J7,137.5
J7,100.5
J7,139.5
J7,35.5
J7,41.0
J7,46.0
J7,90.0
J7,59.0
J7,247.5
J7,81.0
J7,274.0
J7,655.5
J7,561.5
J7,93.5
J7,77.5
J7,674.0
J7,1866.5
J7,112.5
J7,260.0
J7,64.5
J7,95.5
J7,102.0
J7,101.0
J7,55.5
J7,40.5
J7,39.0
J7,281.0
J7,138.5
J7,85.0
J7,97.0
J7,105.5
J7,186.0
J7,30.5
J7,54.5
J7,52.0
J7,61.5
J7,32.0
J7,32.0
J7,41.5
J7,409.5
J7,192.5
J7,150.0
J7,57.5
J7,37.5
J7,140.5
J7,92.5
J7,64.5
J7,875.5
J7,49.5
J7,127.0
J7,67.5
J7,383.5
J7,30.5
J7,107.5
J7,56.5
J7,185.5
J7,85.5
J7,262.5
J7,347.5
J7,46.5
J7,2020.0
J7,905.5
J7,73.5
J7,997.0
J7,829.5
J7,108.0
J7,474.5
J7,63.0
J7,127.5
J7,883.5
J7,5590.5
J7,390.5
J7,44.0
J7,1555.5
J7,1195.0
J7,121.0
J7,80.0
J7,100.0
J7,58.5
J7,83.0
J7,833.5
J7,509.0
J7,210.5
J7,61.5
J7,42.5
J7,133.5
J7,38.0
J7,30.5
J7,37.5
J7,29.0
J7,46.0
J7,156.0
J7,112.0
J7,115.5
J7,144.0
J7,100.5
J7,41.0
J7,35.5
J7,71.0
J7,95.0
J7,98.0
J7,99.5
J7,54.0
J7,104.5
J7,435.0
J7,56.0
J7,39.5
J7,224.0
J7,110.5
J7,154.0
J7,76.5
J7,33.5
J7,227.0
J7,718.5
J7,40.0
J8,2816.5
J8,1333.5
J8,681.0
J8,365.5
J8,1109.0
J8,406.0
J8,890.5
J8,640.5
J8,186.5
J8,1752.0
J8,258.0
J8,284.5
J8,243.0
J8,1267.0
J8,446.5
J8,283.0
J8,272.5
J8,1133.5
J8,226.0
J8,554.0
J8,865.0
J8,637.0
J8,703.0
J8,912.0
J8,1017.0
J8,168.5
J8,954.0
J8,6606.0
J8,1248.5
J8,674.5
J8,928.0
J8,849.0
J8,356.0
J8,394.0
K0,37744.5
K0,419.5
K0,19233.0
K0,4982.5
K0,24067.0
K0,3463.0
K0,3544.5
K0,5765.5
K0,35480.0
K0,70305.5
K0,5077.0
K0,1642.5
K0,1125.5
K0,815.0
K0,1032.5
K0,1949.5
K0,583.5
K0,277.0
K0,648.0
K0,303.5
K0,211.5
K0,210.5
K0,632.5
K0,6702.5
K0,3511.5
K0,1425.5
K0,33659.0
K0,635.5
K0,20758.0
K0,1595.0
K0,3136.5
K0,14591.0
K0,335.0
K0,13379.5
